A,p,t,R_train_A_p,R_validation_A_p
9,1.0,40.68,1.0,0.36
39,1.0,57.18,0.73,0.7
32,1.0,83.61,0.69,0.67
37,1.0,24.77,0.73,0.7
38,1.0,55.96,0.73,0.7
4,0.1,2.55,1.0,0.24
5,0.1,1.95,0.61,0.52
7,0.1,1.07,1.0,0.25
13,0.1,89.54,1.0,0.12
23,0.1,48.86,1.0,0.53
4,0.2,4.41,1.0,0.27
5,0.2,3.47,0.58,0.53
7,0.2,2.04,0.98,0.36
13,0.2,234.8,1.0,0.22
23,0.2,164.52,1.0,0.56
4,0.4,8.95,1.0,0.3
5,0.4,6.29,0.57,0.54
7,0.4,4.63,0.95,0.43
13,0.4,364.72,None,None
