A,p,t,R_train_A_p,R_validation_A_p
9,1.0,18.16,1.0,0.34
39,1.0,7.43,0.77,0.36
32,1.0,11.08,0.48,0.31
37,1.0,2.87,0.77,0.36
38,1.0,5.26,0.77,0.36
4,0.1,2.79,1.0,0.19
5,0.1,1.23,0.62,0.23
7,0.1,1.28,1.0,0.25
13,0.1,0.81,1.0,0.05
23,0.1,1149.09,None,None
