A,p,t,R_train_A_p,R_validation_A_p
15,0.1,18.18,1.0,0.16
15,0.2,53.18,1.0,0.16
15,0.3,106.32,1.0,0.17
15,0.4,175.81,1.0,0.18
15,0.5,260.77,1.0,0.18
15,0.6,363.34,1.0,0.18
15,0.7,222.4,None,None
