A,p,t,R_train_A_p,R_validation_A_p
0,0.1,21.27,0.94,0.09
10,0.1,9.28,1.0,0.09
25,0.1,151.73,0.63,0.15
0,0.2,50.51,0.77,0.11
10,0.2,25.61,1.0,0.1
25,0.2,222.77,0.42,0.19
0,0.3,72.92,0.61,0.11
25,1,645.91,None,None
