A,p,t,R_train_A_p,R_validation_A_p
0,0.1,29.54,-0.1,-0.19
1,0.1,56.65,0.56,0.17
2,0.1,79.85,0.96,0.21
3,0.1,165.74,1.0,0.18
4,0.1,81.58,1.0,0.18
5,0.1,32.48,-0.05,-0.15
6,0.1,86.34,0.6,0.2
7,0.1,143.17,0.97,0.22
8,0.1,245.26,1.0,0.2
9,0.1,164.13,1.0,0.2
10,0.1,115.26,None,None
