A,p,t,R_train_A_p,R_validation_A_p
31,0.1,102.93,0.55,0.5
36,0.1,45.59,0.81,0.71
37,0.1,18.25,0.82,0.72
36,0.2,83.47,0.84,0.78
31,0.2,192.97,0.61,0.59
37,0.3,49.75,0.87,0.81
31,0.4,361.75,0.67,0.66
37,0.5,86.36,0.89,0.85
31,0.6,258.93,None,None
