A,p,t,R_train_A_p,R_validation_A_p
7,0.1,4.79,0.98,0.48
4,0.1,6.12,1.0,0.3
36,0.1,24.51,0.67,0.63
3,0.2,14.81,1.0,0.31
10,0.2,1149.77,None,None
