A,p,t,R_train_A_p,R_validation_A_p
37,0.1,91.49,0.64,0.59
36,0.1,57.21,0.62,0.58
30,0.1,123.14,0.16,0.16
37,0.2,185.18,0.66,0.63
30,0.3,328.69,0.15,0.15
37,0.4,387.24,0.67,0.65
30,0.5,27.05,None,None
