A,p,t,R_train_A_p,R_validation_A_p
36,0.1,24.51,0.67,0.63
30,0.1,37.52,0.31,0.31
33,0.1,29.11,0.66,0.63
35,0.1,30.65,0.65,0.61
32,0.1,33.72,0.65,0.62
36,0.2,34.14,0.67,0.64
35,0.2,51.0,0.63,0.62
33,0.2,51.84,0.66,0.64
36,0.3,49.92,0.67,0.65
35,0.3,72.24,0.64,0.63
32,0.3,91.27,0.65,0.64
36,0.4,70.49,0.67,0.66
32,0.5,140.79,0.66,0.64
36,0.5,88.61,0.68,0.66
36,0.6,104.28,0.68,0.66
36,0.7,119.37,0.68,0.66
36,0.8,139.25,0.67,0.66
36,0.9,31.29,None,None
