A,p,t,R_train_A_p,R_validation_A_p
39,0.3,2.09,0.78,0.44
30,0.4,2.96,0.48,0.48
5,0.6,59.3,0.28,0.22
6,0.1,40.09,0.92,0.24
28,0.3,401.93,0.98,-1.13
33,1.0,21.75,0.68,0.49
25,0.8,671.88,None,None
