A,p,t,R_train_A_p,R_validation_A_p
9,1.0,15.32,1.0,-0.84
39,1.0,13.11,0.3,0.34
32,1.0,31.4,0.29,0.34
37,1.0,11.1,0.3,0.34
38,1.0,13.12,0.3,0.34
4,0.1,1.87,0.97,-0.38
5,0.1,22.61,0.97,-0.23
7,0.1,1.62,0.97,-0.42
13,0.1,229.23,0.97,0.07
23,0.1,15.99,1.0,-2.44
4,0.2,2.62,0.98,-0.53
5,0.2,44.89,0.98,-0.24
7,0.2,2.44,0.98,-0.55
13,0.2,624.98,0.98,-0.04
23,0.2,54.57,1.0,-3.09
4,0.4,4.52,0.99,-0.71
5,0.4,89.24,0.99,-0.29
7,0.4,21.37,None,None
