A,p,t,R_train_A_p,R_validation_A_p
9,1.0,60.56,1.0,0.1
39,1.0,209.98,0.1,0.09
32,1.0,235.28,0.1,0.09
37,1.0,193.8,0.1,0.09
38,1.0,198.13,0.1,0.09
4,0.1,2.49,1.0,0.06
5,0.1,24.72,0.94,0.09
7,0.1,6.56,1.0,0.07
13,0.1,21.9,1.0,0.11
23,0.1,81.65,0.47,0.15
4,0.2,5.96,1.0,0.07
5,0.2,52.74,0.78,0.1
7,0.2,61.12,1.0,0.15
13,0.2,45.11,None,None
