A,p,t,R_train_A_p,R_validation_A_p
7,0.1,53.62,0.77,0.26
37,0.1,91.49,0.64,0.59
1,0.1,57.78,0.04,0.03
3,0.2,113.78,0.99,-0.34
4,0.2,65.47,0.99,-0.34
10,0.3,817.86,None,None
