A,p,t,R_train_A_p,R_validation_A_p
7,0.1,143.17,0.97,0.22
4,0.1,81.58,1.0,0.18
36,0.1,32.67,0.22,0.22
1,0.2,125.01,0.38,0.12
3,0.2,531.37,1.0,0.19
10,0.3,286.2,None,None
