A,p,t,R_train_A_p,R_validation_A_p
0,0.1,12.37,0.0,0.0
34,0.1,186.59,0.82,0.72
37,0.1,18.25,0.82,0.72
38,0.1,42.9,0.83,0.72
39,0.1,54.42,0.83,0.72
10,0.1,459.75,1.0,0.1
34,1,425.72,None,None
