A,p,t,R_train_A_p,R_validation_A_p
36,0.5,3.6,0.73,0.65
36,0.5,3.6,0.73,0.65
37,0.5,2.24,0.75,0.66
37,0.5,2.24,0.75,0.66
37,0.6,3.1,0.75,0.67
38,0.6,4.22,0.76,0.67
38,0.6,4.22,0.76,0.67
39,0.6,4.07,0.76,0.67
39,0.6,4.07,0.76,0.67
0,0.7,3.28,0.92,0.5
0,0.7,3.28,0.92,0.5
1,0.7,2.55,1.0,0.45
1,0.7,2.55,1.0,0.45
2,0.7,0.99,1.0,0.19
2,0.7,0.99,1.0,0.19
3,0.7,1.22,1.0,0.19
3,0.7,1.22,1.0,0.19
4,0.7,0.95,1.0,0.19
4,0.7,0.95,1.0,0.19
5,0.7,4.24,0.94,0.53
5,0.7,4.24,0.94,0.53
6,0.7,8.39,1.0,0.54
6,0.7,8.39,1.0,0.54
7,0.7,0.7,1.0,0.24
7,0.7,0.7,1.0,0.24
8,0.7,1.09,1.0,0.24
8,0.7,1.09,1.0,0.24
9,0.7,1.0,1.0,0.24
9,0.7,1.0,1.0,0.24
10,0.7,3.45,1.0,0.35
10,0.7,3.45,1.0,0.35
11,0.7,9.08,1.0,0.36
11,0.7,9.08,1.0,0.36
12,0.7,10.2,1.0,0.4
12,0.7,10.2,1.0,0.4
13,0.7,10.19,1.0,0.46
13,0.7,10.19,1.0,0.46
14,0.7,7.26,1.0,0.46
14,0.7,7.26,1.0,0.46
15,0.7,12.68,1.0,0.35
15,0.7,12.68,1.0,0.35
16,0.7,5.18,0.78,0.35
16,0.7,5.18,0.78,0.35
17,0.7,7.55,0.71,0.4
17,0.7,7.55,0.71,0.4
18,0.7,11.23,0.67,0.48
18,0.7,11.23,0.67,0.48
19,0.7,10.5,0.65,0.48
19,0.7,10.5,0.65,0.48
20,0.7,22.66,1.0,0.7
20,0.7,22.66,1.0,0.7
21,0.7,10.5,1.0,0.69
21,0.7,10.5,1.0,0.69
22,0.7,12.41,1.0,0.68
22,0.7,12.41,1.0,0.68
23,0.7,8.64,1.0,0.67
23,0.7,8.64,1.0,0.67
24,0.7,3.86,1.0,0.67
24,0.7,3.86,1.0,0.67
25,0.7,15.95,1.0,0.71
25,0.7,15.95,1.0,0.71
26,0.7,13.99,1.0,0.7
26,0.7,13.99,1.0,0.7
27,0.7,6.24,1.0,0.69
27,0.7,6.24,1.0,0.69
28,0.7,15.13,1.0,0.7
28,0.7,15.13,1.0,0.7
29,0.7,14.84,1.0,0.7
29,0.7,14.84,1.0,0.7
30,0.7,4.17,0.01,0.01
30,0.7,4.17,0.01,0.01
31,0.7,6.56,0.64,0.55
31,0.7,6.56,0.64,0.55
32,0.7,9.73,0.75,0.67
32,0.7,9.73,0.75,0.67
33,0.7,8.94,0.75,0.68
33,0.7,6.32,None,None
