A,p,t,R_train_A_p,R_validation_A_p
0,0.1,3.93,0.0,0.0
0,0.1,3.93,0.0,0.0
1,0.1,2.27,0.47,0.42
1,0.1,2.27,0.47,0.42
2,0.1,6.03,0.84,0.5
2,0.1,6.03,0.84,0.5
3,0.1,7.28,1.0,0.3
3,0.1,7.28,1.0,0.3
4,0.1,6.12,1.0,0.3
4,0.1,6.12,1.0,0.3
5,0.1,5.31,0.59,0.55
5,0.1,5.31,0.59,0.55
6,0.1,6.34,0.77,0.65
6,0.1,6.34,0.77,0.65
7,0.1,4.79,0.98,0.48
7,0.1,4.79,0.98,0.48
8,0.1,8.18,1.0,0.45
8,0.1,8.18,1.0,0.45
9,0.1,5.79,1.0,0.45
9,0.1,5.79,1.0,0.45
10,0.1,1087.92,None,None
