A,p,t,R_train_A_p,R_validation_A_p
7,0.1,50.19,0.94,0.26
4,0.1,120.89,1.0,0.25
36,0.1,3.32,0.25,0.25
3,0.2,410.35,1.0,0.26
10,0.2,185.29,1.0,-0.09
35,0.3,7.47,0.25,0.25
37,0.4,6.8,0.26,0.26
0,0.5,37.76,0.18,0.18
1,0.8,95.89,0.26,0.22
33,1.0,26.4,0.25,0.26
34,1.0,42.83,0.25,0.26
37,1.0,11.35,0.25,0.26
0,1.0,81.95,0.18,0.18
1,1.0,119.51,None,None
