A,p,t,R_train_A_p,R_validation_A_p
7,0.1,1.62,0.97,-0.42
4,0.1,1.87,0.97,-0.38
36,0.1,2.27,0.31,0.3
1,0.2,16.17,0.98,-0.27
3,0.2,4.68,0.98,-0.53
10,0.3,319.9,0.99,-0.56
37,0.4,4.28,0.33,0.33
0,0.5,79.36,0.99,-0.2
2,0.8,165.69,0.99,-0.44
34,1.0,33.78,0.3,0.34
37,1.0,11.1,0.3,0.34
0,1.0,153.01,0.98,0.05
1,1.0,81.51,1.0,-0.38
2,1.0,207.08,1.0,-0.42
3,1.0,17.76,1.0,-0.61
4,1.0,10.47,1.0,-0.61
5,1.0,89.45,None,None
