A,p,t,R_train_A_p,R_validation_A_p
4,0.1,34.91,1.0,0.26
7,0.1,9.36,1.0,0.42
36,0.1,45.59,0.81,0.71
37,0.2,31.56,0.85,0.79
1,0.2,36.2,0.0,-0.0
3,0.3,104.08,1.0,0.33
10,0.4,938.3,None,None
