A,p,t,R_train_A_p,R_validation_A_p
0,0.1,32.84,-0.0,-0.0
1,0.1,57.78,0.04,0.03
2,0.1,57.42,0.24,0.16
3,0.1,54.75,0.99,-0.29
4,0.1,25.58,0.99,-0.29
5,0.1,47.35,0.22,0.2
6,0.1,69.22,0.43,0.34
7,0.1,53.62,0.77,0.26
8,0.1,52.53,0.99,-0.12
9,0.1,53.9,0.99,-0.12
10,0.1,695.01,None,None
