A,p,t,R_train_A_p,R_validation_A_p
30,0.1,123.14,0.16,0.16
33,0.1,174.75,0.64,0.59
30,0.2,234.62,0.16,0.15
33,0.3,473.52,0.66,0.64
30,0.4,193.97,None,None
