A,p,t,R_train_A_p,R_validation_A_p
9,1.0,124.47,1.0,0.46
39,1.0,169.75,0.68,0.67
32,1.0,278.03,0.66,0.65
37,1.0,121.02,0.68,0.67
38,1.0,174.05,0.68,0.67
4,0.1,6.12,1.0,0.3
5,0.1,5.31,0.59,0.55
7,0.1,4.79,0.98,0.48
13,0.1,316.46,None,None
