A,p,t,R_train_A_p,R_validation_A_p
29,0.2,328.79,1.0,0.54
6,0.9,76.47,0.68,0.67
9,0.6,55.29,1.0,0.42
38,0.7,136.33,0.68,0.66
35,0.5,121.78,0.64,0.63
11,0.8,481.34,None,None
