A,p,t,R_train_A_p,R_validation_A_p
33,0.7,11.73,0.78,0.32
0,0.2,0.91,0.06,0.03
10,1.0,7.35,0.97,0.12
2,0.5,5.87,1.0,0.21
1,0.5,2.32,0.13,0.09
30,1.0,11.08,0.0,0.0
24,0.7,1160.74,None,None
