A,p,t,R_train_A_p,R_validation_A_p
4,1.0,9.29,1.0,0.22
0,0.8,34.93,0.6,0.43
16,0.9,413.84,0.79,0.21
14,0.4,344.46,1.0,0.3
30,0.9,12.04,0.24,0.24
35,0.8,9.05,0.29,0.28
25,0.3,261.01,0.6,0.47
14,0.3,115.38,None,None
