A,p,t,R_train_A_p,R_validation_A_p
37,1.0,193.8,0.1,0.09
20,0.3,115.88,0.31,0.22
23,0.3,241.53,0.31,0.22
20,0.6,230.55,0.28,0.23
38,0.5,100.41,0.07,0.07
19,0.7,250.29,0.27,0.16
6,0.1,31.79,1.0,0.11
36,0.3,35.75,None,None
